Id,Label,cell_class,nt_type,primary_type,side,super_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,closnesscentrality,betweenesscentrality,modularity_class
720575940608207317,FB.231,CX,GLUT,FB2H_b,right,central,37,77,114,294,613,907,0.339702,2717.608414,1
720575940610642289,FB.895,CX,ACH,FC1A,right,central,18,17,35,217,142,359,0.296953,2435.680507,1
720575940611453041,FB.1032,CX,unknown,FC1A,right,central,16,18,34,193,154,347,0.304172,639.630516,1
720575940612334946,FB.723,CX,DA,FB2I_a,right,central,24,23,47,445,319,764,0.315781,424.072609,1
720575940613505703,FB.407,CX,GLUT,FB2J_b,right,central,24,64,88,227,505,732,0.345315,2291.797255,1
720575940614638011,FB.647,CX,unknown,FB2I_a,left,central,27,36,63,505,555,1060,0.339077,2102.275151,1
720575940614920379,NO.2,CX,ACH,PFNa,left,central,3,38,41,10,344,354,0.311415,262.219514,1
720575940616005009,FB.380,CX,GLUT,FB2M,right,central,27,57,84,258,756,1014,0.341706,6375.695608,0
720575940616377659,FB.261,CX,GLUT,FB2B_b,right,central,58,68,126,546,653,1199,0.327994,12737.77922,1
720575940616983862,FB.443,CX,GLUT,FB2I_a,right,central,36,39,75,697,704,1401,0.302718,477.414094,1
720575940618403719,NO.FB.2,CX,ACH,PFNa,right,central,1,38,39,3,374,377,0.319213,30.352115,1
720575940619085478,NO.5,CX,ACH,PFNa,right,central,2,34,36,9,351,360,0.311894,29.370161,1
720575940619100180,FB.387,CX,GLUT,FB2J_b,left,central,23,58,81,198,450,648,0.345786,2230.310726,1
720575940619718209,FB.422,CX,GLUT,FB2E,right,central,23,60,83,363,707,1070,0.312519,435.813823,1
720575940620657243,FB.335,CX,GLUT,FB2I_a,left,central,37,45,82,674,761,1435,0.330723,1117.693481,1
720575940620719273,FB.828,CX,ACH,FC1D,left,central,23,24,47,190,248,438,0.295309,238.639937,1
720575940623233259,NO.20,CX,ACH,PFNa,right,central,4,21,25,9,143,152,0.30299,10155.725308,1
720575940624023480,FB.919,CX,ACH,FC1A,left,central,18,25,43,222,202,424,0.310937,1112.335292,1
720575940624617397,NO.6,CX,ACH,PFNa,left,central,1,25,26,2,254,256,0.302854,17.660971,1
720575940625395096,FB.1002,CX,ACH,FC1A,left,central,19,20,39,189,161,350,0.300207,561.44232,1
720575940626314061,FB.609,CX,DA,FB2A,right,central,49,40,89,444,303,747,0.342399,7489.139661,1
720575940628144254,FB.537,CX,GLUT,FB2I_a,right,central,30,33,63,549,643,1192,0.329969,1057.103165,1
720575940629196283,FB.882,CX,ACH,FC1A,right,central,26,26,52,318,248,566,0.312134,1113.948501,1
720575940631638073,FB.759,CX,GLUT,FB2C,right,central,18,41,59,102,328,430,0.351849,3739.658895,0
720575940633620132,EB.FB.2,CX,GLUT,ExR5,left,central,30,152,182,164,1399,1563,0.421589,120142.869953,1
720575940634221935,FB.367,CX,GLUT,FB2G_a,right,central,20,66,86,157,673,830,0.333937,1860.375778,0
720575940635038309,FB.530,CX,unknown,FB2I_a,left,central,34,23,57,686,673,1359,0.302808,316.395383,1
720575940636455280,EB.FB.1,CX,GLUT,ExR5,left,central,34,169,203,188,1600,1788,0.413083,119190.053814,1
720575940636841840,FB.227,CX,GLUT,FB2H_a,right,central,22,77,99,176,843,1019,0.342978,1030.479882,1
720575940639065472,FB.240,CX,GLUT,CB4171,right,central,37,65,102,375,606,981,0.338002,5946.299575,1
720575940612243918,CRE.FB.5,CX,GLUT,FB4O,left,central,28,92,120,257,946,1203,0.339474,900.252304,3
720575940610877098,FB.220,CX,DA,PFR,left,central,92,32,124,1506,320,1826,0.334931,11033.78439,3
720575940617236667,FB.475,CX,DA,PFGs,left,central,62,23,85,947,218,1165,0.327887,4476.927021,3
720575940618295376,FB.169,CX,GLUT,FB4P,right,central,33,101,134,340,1282,1622,0.361964,7572.401675,3
720575940618704043,FB.552,CX,DA,PFGs,left,central,61,30,91,920,253,1173,0.330561,3237.226451,3
720575940619376577,CRE.FB.1,CX,GLUT,FB4O,right,central,25,83,108,222,862,1084,0.33902,697.993817,3
720575940620492373,CRE.FB.6,CX,GLUT,FB4O,left,central,31,89,120,236,920,1156,0.345021,1893.414282,3
720575940621811182,FB.186,CX,GLUT,FB4P,right,central,39,89,128,432,1449,1881,0.337721,2852.892395,3
720575940623897955,FB.351,CX,DA,PFR,right,central,77,36,113,1284,364,1648,0.328845,9703.131547,3
720575940624905404,FB.140,CX,ACH,hDeltaI,left,central,119,39,158,1940,554,2494,0.321695,14559.639638,3
720575940625146109,FB.376,CX,GLUT,FB5W,left,central,21,57,78,208,618,826,0.303489,1029.882985,0
720575940625703824,FB.183,CX,GLUT,FB4P,left,central,25,95,120,316,1182,1498,0.335596,1048.379332,3
720575940626196732,FB.202,CX,GLUT,FB4O,right,central,38,88,126,337,987,1324,0.320272,1106.699927,3
720575940626316606,FB.194,CX,GLUT,FB4P,right,central,34,101,135,414,1238,1652,0.344494,4868.31676,3
720575940627038792,FB.234,CX,GLUT,FB4P,right,central,38,92,130,353,1105,1458,0.341648,1940.415298,3
720575940627162344,FB.216,CX,ACH,FC2B,left,central,97,11,108,1488,135,1623,0.305225,2785.549466,0
720575940627357969,FB.191,CX,GLUT,FB4P,left,central,33,81,114,359,1369,1728,0.32794,5605.081048,3
720575940628120402,FB.151,CX,ACH,hDeltaI,right,central,105,34,139,1795,529,2324,0.330777,13248.835966,3
720575940628789626,FB.435,CX,DA,PFGs,left,central,72,25,97,1174,199,1373,0.324632,3320.591243,3
720575940628860476,FB.344,CX,ACH,FC2B,left,central,90,12,102,1420,187,1607,0.337946,6329.970665,0
720575940629000603,FB.244,CX,GLUT,FB4O,left,central,23,90,113,237,976,1213,0.317115,495.74672,3
720575940630256402,FB.374,CX,unknown,FC2A,right,central,76,16,92,923,149,1072,0.310985,4673.732505,0
720575940632862177,FB.228,CX,GLUT,FB4P,left,central,37,84,121,367,1214,1581,0.335263,1474.691517,3
720575940638006128,FB.312,CX,ACH,hDeltaI,left,central,68,19,87,865,175,1040,0.318961,7135.85838,3
720575940643937316,FB.195,CX,ACH,hDeltaI,right,central,87,29,116,1476,457,1933,0.316126,9293.399367,3
720575940644733975,FB.384,CX,DA,PFR,right,central,77,32,109,1610,374,1984,0.327622,6842.895174,3
720575940650420726,FB.174,CX,ACH,hDeltaI,left,central,109,28,137,1650,396,2046,0.304492,8779.173658,3
720575940606951893,EB.154,CX,GABA,ER2,left,central,2,2,4,2,2,4,0.292665,3069.278474,4
720575940637862062,EB.77,CX,GABA,ER2,left,central,2,2,4,34,2,36,0.230945,1028.165105,4
720575940607001045,FB.SMP.8,CX,GLUT,FB8F_a,right,central,5,11,16,36,70,106,0.270267,194.987064,4
720575940635886057,FB.1144,CX,ACH,vDeltaA_a,right,central,11,9,20,67,93,160,0.265106,3556.007134,4
720575940610716786,FB.1115,CX,GLUT,SA2,left,central,14,16,30,94,114,208,0.239797,4277.818344,4
720575940612122152,FB.910,CX,GLUT,SA1,right,central,21,15,36,165,100,265,0.277026,2607.741701,4
720575940614639035,FB.1053,CX,GLUT,FB8A,left,central,8,21,29,49,300,349,0.303262,1700.914474,4
720575940616839654,FB.1082,CX,ACH,vDeltaA_a,left,central,19,13,32,147,108,255,0.268086,2747.223417,4
720575940619906219,FB.809,CX,ACH,vDeltaA_a,left,central,30,18,48,221,199,420,0.26752,11730.644698,4
720575940603731168,FB.331,CX,GLUT,FB7D,left,central,62,35,97,714,400,1114,0.278932,5866.60444,2
720575940612286259,FB.362,CX,GLUT,FB7D,right,central,62,29,91,633,311,944,0.277785,5196.192997,2
720575940615929584,FB.438,CX,GLUT,FB6,left,central,48,28,76,580,362,942,0.275146,1165.217683,2
720575940622087816,FB.887,CX,ACH,FS2,left,central,34,3,37,342,17,359,0.255547,659.993985,2
720575940626012072,FB.477,CX,GLUT,FB7E,right,central,24,40,64,180,517,697,0.279741,271.022942,2
720575940626500233,FB.986,CX,ACH,FS3,left,central,23,5,28,222,31,253,0.245846,360.44446,2
720575940629947704,FB.SMP.9,CX,ACH,FS2,right,central,22,1,23,181,6,187,0.217443,61.024833,2
720575940630748876,FB.230,CX,GLUT,FB7D,right,central,69,44,113,889,517,1406,0.281489,6371.860098,2
720575940634909807,FB.393,CX,GLUT,FB6,left,central,52,31,83,653,391,1044,0.278396,2450.022472,2
720575940629823993,FB.969,CX,unknown,vDeltaD,left,central,20,18,38,168,221,389,0.26894,716.096119,2
720575940612599013,FB.408,CX,GLUT,FB4F_a,right,central,27,52,79,239,757,996,0.322976,3134.477602,3
720575940612824978,FB.776,CX,ACH,FC1D,left,central,29,18,47,208,191,399,0.29561,471.043218,1
720575940615193138,FB.599,CX,ACH,hDeltaJ,right,central,43,24,67,398,377,775,0.327887,2691.27436,0
720575940619935152,FB.239,CX,ACH,FC2B,right,central,96,11,107,1524,151,1675,0.30495,2435.54446,0
720575940622438634,FB.540,CX,ACH,hDeltaJ,left,central,45,29,74,389,469,858,0.326356,1864.687445,0
720575940622942868,FB.257,CX,ACH,FC2B,right,central,92,10,102,1486,134,1620,0.305732,2037.216066,0
720575940623310780,FB.498,CX,ACH,hDeltaJ,left,central,44,28,72,491,531,1022,0.325361,1653.941471,0
720575940632841367,FB.865,CX,ACH,FC1D,right,central,15,18,33,167,185,352,0.296562,234.671943,1
720575940650516214,FB.781,CX,ACH,FC1C,right,central,28,9,37,219,61,280,0.291277,2721.671419,1
720575940650870774,FB.650,CX,ACH,hDeltaJ,left,central,34,26,60,351,462,813,0.33148,863.484086,0
720575940616764731,FB.LAL.40,CX,ACH,PFL1,left,central,38,4,42,474,10,484,0.313729,3891.938277,1
720575940622422507,FB.LAL.48,CX,ACH,PFL1,left,central,36,3,39,422,3,425,0.265418,489.248656,1
720575940630434430,FB.1070,CX,ACH,FC1C,left,central,18,17,35,126,144,270,0.294408,238.927726,1
720575940637475561,FB.LAL.47,CX,ACH,PFL1,right,central,28,2,30,375,2,377,0.249017,128.283507,1
720575940619829765,EB.280,CX,GABA,ER3d,right,central,8,5,13,117,5,122,0.280787,467.055097,4
720575940616445250,EB.285,CX,GABA,ER3d,right,central,4,2,6,81,2,83,0.218074,1.833333,4
720575940617068066,FB.1349,CX,ACH,vDeltaA_a,right,central,9,7,16,51,50,101,0.263864,415.024355,4
720575940620040780,FB.1324,CX,ACH,vDeltaA_a,right,central,7,7,14,43,39,82,0.258151,1134.221357,4
720575940626541075,FB.1281,CX,ACH,vDeltaA_a,right,central,10,4,14,74,29,103,0.25743,177.745542,4
720575940618787841,FB.419,CX,GLUT,PFGs,right,central,51,22,73,873,362,1235,0.3148,14098.70996,2
720575940623693320,FB.807,CX,GLUT,FB4A,left,central,20,16,36,137,125,262,0.285855,100.014433,0
720575940605124482,FB.751,CX,GLUT,FB3B,right,central,10,28,38,136,245,381,0.324788,2788.384991,1
720575940608548619,FB.339,CX,GLUT,FB6W,left,central,39,52,91,331,906,1237,0.322411,4723.420828,0
720575940620776662,PB.34,CX,ACH,EPGt,right,central,2,2,4,13,10,23,0.263486,109.052988,3
720575940623023287,FB.956,CX,ACH,vDeltaD,left,central,16,17,33,212,219,431,0.272666,160.69082,2
720575940624126183,FB.1154,CX,unknown,FC2C,right,central,10,8,18,108,70,178,0.301144,883.951726,0
720575940624689130,FB.SMP.57,CX,unknown,FS4A,right,central,6,2,8,58,10,68,0.255902,328.38482,4
720575940625308162,FB.LAL.7,CX,ACH,PFL3,right,central,61,3,64,851,7,858,0.29561,3686.183578,0
720575940631089256,FB.SMP.26,CX,ACH,FS2,right,central,17,1,18,146,6,152,0.232748,25.52581,0
720575940633242449,FB.601,CX,GLUT,FB4Z,left,central,40,24,64,602,228,830,0.297957,5974.360197,3
720575940638124656,FB.381,CX,GLUT,FB6K,left,central,53,50,103,549,613,1162,0.297694,6481.340772,2
720575940606734182,FB.218,CX,GLUT,FB5O,left,central,34,66,100,315,994,1309,0.33482,5867.889071,0
720575940607309577,FB.534,CX,ACH,hDeltaJ,right,central,43,26,69,454,435,889,0.322309,1228.718986,0
720575940610051733,CRE.FB.4,CX,GLUT,FB4O,right,central,36,99,135,301,914,1215,0.35978,5677.768568,3
720575940612772077,FB.212,CX,GLUT,FB5D,right,central,47,58,105,397,695,1092,0.346141,12425.845423,3
720575940621765313,FB.250,CX,unknown,FB4K,right,central,34,88,122,265,1291,1556,0.333992,5696.563069,3
720575940622234326,FB.LAL.24,CX,ACH,PFL3,left,central,55,3,58,783,11,794,0.282982,917.960025,0
720575940622683491,FB.508,CX,ACH,hDeltaJ,left,central,44,34,78,465,536,1001,0.33235,2958.646596,0
720575940623280457,FB.604,CX,ACH,hDeltaA,left,central,48,31,79,418,718,1136,0.289282,1266.325271,3
720575940625796133,FB.196,CX,GLUT,FB5O,right,central,42,61,103,367,860,1227,0.32375,3730.033421,0
720575940626355081,FB.901,CX,unknown,FB4F_a,left,central,19,36,55,135,364,499,0.309702,997.034647,3
720575940626972090,FB.238,CX,unknown,FB4K,left,central,28,96,124,228,1264,1492,0.33885,9270.984275,3
720575940630444625,FB.65,CX,ACH,hDeltaA,left,central,160,38,198,2581,1099,3680,0.294879,12856.272258,3
720575940638901875,FB.LAL.29,CX,ACH,PFL3,right,central,56,1,57,734,1,735,0.288705,1930.280349,0
720575940644188439,FB.427,CX,unknown,FB4K,right,central,25,83,108,168,983,1151,0.350753,3977.037538,3
720575940615612066,FB.42,CX,unknown,FB4Y,right,central,122,123,245,1300,1133,2433,0.366679,88430.521987,3
720575940621595888,FB.29,CX,unknown,FB4Y,left,central,128,148,276,1341,1404,2745,0.374538,82028.658569,3
720575940623260201,FB.41,CX,unknown,FB4Y,right,central,108,105,213,1067,1011,2078,0.366679,53502.330983,3
720575940628972119,NO.146,CX,ACH,PFNm,left,central,4,6,10,18,35,53,0.286948,604.428547,4
720575940603807422,FB.1141,CX,unknown,vDeltaB,right,central,12,11,23,91,125,216,0.280904,277.420424,4
720575940620649292,NO.108,CX,ACH,PFNm,left,central,9,9,18,19,44,63,0.278625,3744.291344,4
720575940624824963,FB.1100,CX,unknown,vDeltaB,left,central,14,18,32,98,163,261,0.292286,1034.714413,4
720575940647872889,NO.116,CX,ACH,PFNm,left,central,6,9,15,14,38,52,0.295481,1477.280194,4
720575940628710014,FB.SMP.24,CX,ACH,FS3,right,central,12,1,13,106,5,111,0.232962,8.832302,2
720575940630758014,NO.100,CX,ACH,PFNm,left,central,3,8,11,10,55,65,0.30661,2060.528376,0
720575940622455369,NO.84,CX,ACH,PFNm,left,central,1,13,14,2,68,70,0.314507,30.241784,0
720575940659184257,FB.522,CX,GLUT,FB5Z,right,central,10,30,40,92,602,694,0.270989,1032.858135,2
720575940611216099,EB.44,CX,ACH,EPG,right,central,5,1,6,12,3,15,0.185725,2026,2
720575940621832942,FB.170,CX,GLUT,FB5Y,left,central,36,89,125,329,1131,1460,0.326514,1991.668565,0
