Source,Target,Type,Weight
720575940618523585,720575940616204091,Directed,15
720575940618523585,720575940616813858,Directed,6
720575940618523585,720575940617501533,Directed,14
720575940618523585,720575940618792942,Directed,22
720575940618523585,720575940619683311,Directed,15
720575940618523585,720575940619913221,Directed,32
720575940618523585,720575940621586628,Directed,16
720575940618523585,720575940621595888,Directed,5
720575940618523585,720575940623260201,Directed,14
720575940618523585,720575940623540557,Directed,6
720575940618523585,720575940625787536,Directed,17
720575940618523585,720575940627269562,Directed,7
720575940618523585,720575940629202681,Directed,10
720575940618523585,720575940630976568,Directed,10
720575940618523585,720575940632934355,Directed,5
720575940618523585,720575940633442468,Directed,9
720575940618523585,720575940634280288,Directed,9
720575940621587396,720575940607848649,Directed,6
720575940621587396,720575940608179268,Directed,5
720575940621587396,720575940610877098,Directed,8
720575940621587396,720575940612925078,Directed,5
720575940621587396,720575940613605698,Directed,7
720575940621587396,720575940614308283,Directed,5
720575940621587396,720575940614615557,Directed,13
720575940621587396,720575940615764061,Directed,30
720575940621587396,720575940616218452,Directed,11
720575940621587396,720575940616973313,Directed,7
720575940621587396,720575940617797169,Directed,8
720575940621587396,720575940618651608,Directed,7
720575940621587396,720575940619126950,Directed,17
720575940621587396,720575940619140262,Directed,6
720575940621587396,720575940619544779,Directed,7
720575940621587396,720575940619994294,Directed,7
720575940621587396,720575940620014203,Directed,17
720575940621587396,720575940620028795,Directed,20
720575940621587396,720575940620632652,Directed,7
720575940621587396,720575940621709388,Directed,35
720575940621587396,720575940621731475,Directed,12
720575940621587396,720575940622125153,Directed,6
720575940621587396,720575940622942868,Directed,5
720575940621587396,720575940625455247,Directed,5
720575940621587396,720575940625556611,Directed,13
720575940621587396,720575940627460337,Directed,5
720575940621587396,720575940628793982,Directed,5
720575940621587396,720575940630021115,Directed,7
720575940621587396,720575940630148655,Directed,20
720575940621587396,720575940630822175,Directed,17
720575940621587396,720575940631372845,Directed,5
720575940621587396,720575940631614675,Directed,11
720575940621587396,720575940633271447,Directed,6
720575940621587396,720575940633437176,Directed,17
720575940621587396,720575940633909600,Directed,5
720575940621587396,720575940635632023,Directed,21
720575940621587396,720575940636191977,Directed,5
720575940621587396,720575940640164029,Directed,6
720575940621587396,720575940641173376,Directed,11
720575940621587396,720575940658531713,Directed,5
720575940621587396,720575940661139073,Directed,8
720575940629550039,720575940610268366,Directed,6
720575940629550039,720575940613682602,Directed,5
720575940629550039,720575940615326779,Directed,7
720575940629550039,720575940616617245,Directed,7
720575940629550039,720575940624611018,Directed,11
720575940629550039,720575940629331663,Directed,10
720575940629550039,720575940631413156,Directed,6
720575940629550039,720575940636229183,Directed,10
720575940629550039,720575940636802532,Directed,2
720575940629550039,720575940638017862,Directed,5
720575940614837222,720575940604019424,Directed,6
720575940614837222,720575940605583136,Directed,5
720575940614837222,720575940610894450,Directed,34
720575940614837222,720575940617387732,Directed,6
720575940614837222,720575940623280457,Directed,7
720575940614837222,720575940631372845,Directed,5
720575940614837222,720575940631449411,Directed,7
720575940614837222,720575940632720279,Directed,5
720575940612821997,720575940608242756,Directed,7
720575940612821997,720575940608480836,Directed,7
720575940612821997,720575940609427246,Directed,5
720575940612821997,720575940610409957,Directed,7
720575940612821997,720575940611243690,Directed,8
720575940612821997,720575940611243946,Directed,6
720575940612821997,720575940611725738,Directed,10
720575940612821997,720575940612615917,Directed,5
720575940612821997,720575940613729695,Directed,7
720575940612821997,720575940614026449,Directed,5
720575940612821997,720575940614308283,Directed,11
720575940612821997,720575940614515398,Directed,5
720575940612821997,720575940614615557,Directed,9
720575940612821997,720575940614966214,Directed,5
720575940612821997,720575940615650009,Directed,6
720575940612821997,720575940615965323,Directed,5
720575940612821997,720575940616204091,Directed,6
720575940612821997,720575940616218452,Directed,6
720575940612821997,720575940616377659,Directed,5
720575940612821997,720575940616410171,Directed,7
720575940612821997,720575940617773865,Directed,7
720575940612821997,720575940617934576,Directed,5
720575940612821997,720575940618867627,Directed,6
720575940612821997,720575940619067374,Directed,46
720575940612821997,720575940619100180,Directed,7
720575940612821997,720575940619994294,Directed,7
720575940612821997,720575940620058537,Directed,7
720575940612821997,720575940620339438,Directed,7
720575940612821997,720575940620919646,Directed,52
720575940612821997,720575940621393573,Directed,5
720575940612821997,720575940622811116,Directed,6
720575940612821997,720575940623044327,Directed,8
720575940612821997,720575940623540557,Directed,5
720575940612821997,720575940625493604,Directed,6
720575940612821997,720575940626347848,Directed,7
720575940612821997,720575940628219479,Directed,5
720575940612821997,720575940628320515,Directed,6
720575940612821997,720575940628810071,Directed,6
720575940612821997,720575940629111035,Directed,8
720575940612821997,720575940629538858,Directed,6
720575940612821997,720575940629827907,Directed,5
720575940612821997,720575940631614675,Directed,5
720575940612821997,720575940631983277,Directed,5
720575940612821997,720575940632372380,Directed,5
720575940612821997,720575940635678942,Directed,8
720575940612821997,720575940635992718,Directed,4
720575940612821997,720575940636513784,Directed,9
720575940612821997,720575940636938212,Directed,45
720575940612821997,720575940637344613,Directed,5
720575940612821997,720575940638302592,Directed,5
720575940612821997,720575940638678131,Directed,5
720575940612821997,720575940639596507,Directed,5
720575940612821997,720575940643703588,Directed,11
720575940612821997,720575940644615790,Directed,5
720575940612821997,720575940653018017,Directed,8
720575940628567034,720575940604451505,Directed,17
720575940628567034,720575940605583136,Directed,9
720575940628567034,720575940615134011,Directed,9
720575940628567034,720575940615612066,Directed,6
720575940628567034,720575940617244347,Directed,5
720575940628567034,720575940619683311,Directed,23
720575940628567034,720575940621586628,Directed,9
720575940628567034,720575940621595888,Directed,6
720575940628567034,720575940621709388,Directed,27
720575940628567034,720575940622870666,Directed,11
720575940628567034,720575940622994151,Directed,5
720575940628567034,720575940624583708,Directed,12
720575940628567034,720575940625787536,Directed,11
720575940628567034,720575940627916410,Directed,6
720575940628567034,720575940630256402,Directed,23
720575940628567034,720575940630976568,Directed,7
720575940628567034,720575940634280288,Directed,15
720575940628567034,720575940634647732,Directed,21
720575940628567034,720575940637994328,Directed,16
720575940628567034,720575940641715144,Directed,12
720575940624323592,720575940604612832,Directed,27
720575940624323592,720575940608208835,Directed,17
720575940624323592,720575940610477425,Directed,8
720575940624323592,720575940612053106,Directed,29
720575940624323592,720575940613605698,Directed,9
720575940624323592,720575940613606041,Directed,10
720575940624323592,720575940614017534,Directed,9
720575940624323592,720575940616819345,Directed,7
720575940624323592,720575940616973313,Directed,9
720575940624323592,720575940617797169,Directed,5
720575940624323592,720575940618468957,Directed,19
720575940624323592,720575940619111846,Directed,20
720575940624323592,720575940619322221,Directed,5
720575940624323592,720575940619715568,Directed,6
720575940624323592,720575940620156326,Directed,14
720575940624323592,720575940620841310,Directed,15
720575940624323592,720575940622334699,Directed,7
720575940624323592,720575940624065038,Directed,15
720575940624323592,720575940624073452,Directed,5
720575940624323592,720575940626375305,Directed,25
720575940624323592,720575940626658577,Directed,7
720575940624323592,720575940626793871,Directed,10
720575940624323592,720575940626798480,Directed,31
720575940624323592,720575940628174415,Directed,4
720575940624323592,720575940629039660,Directed,20
720575940624323592,720575940629079084,Directed,5
720575940624323592,720575940630590255,Directed,12
720575940624323592,720575940630748876,Directed,6
720575940624323592,720575940630849325,Directed,8
720575940624323592,720575940631347596,Directed,22
720575940624323592,720575940631911905,Directed,13
720575940624323592,720575940633909600,Directed,9
720575940624323592,720575940634313071,Directed,14
720575940624323592,720575940637455593,Directed,21
720575940624323592,720575940638114357,Directed,17
720575940624323592,720575940643338020,Directed,7
720575940624323592,720575940644178468,Directed,13
720575940624323592,720575940644492055,Directed,5
720575940624323592,720575940651558646,Directed,10
720575940625437706,720575940609427246,Directed,11
720575940625437706,720575940612330154,Directed,11
720575940625437706,720575940614026449,Directed,7
