Id,Label,cell_class,name,nt_type,primary_type,side,super_class
720575940616764731,FB.LAL.40,CX,FB.LAL.40,ACH,PFL1,left,central
720575940630904121,EB.112,CX,EB.112,GABA,ER4d,left,central
720575940638113085,FB.1017,CX,FB.1017,GLUT,SA3,left,central
720575940626316606,FB.194,CX,FB.194,GLUT,FB4P,right,central
720575940625349961,FB.1005,CX,FB.1005,GLUT,FB2K,left,central
720575940609375580,FB.4,CX,FB.4,GABA,FB5A,left,central
720575940629691753,GA.PB.1,CX,GA.PB.1,ACH,EPG,left,central
720575940628675948,FB.954,CX,FB.954,ACH,vDeltaE,left,central
720575940610178417,NO.61,CX,NO.61,ACH,PFNv,left,central
720575940608982392,FB.1087,CX,FB.1087,unknown,vDeltaB,left,central
720575940622073235,AOTU.FB.32,TuBu,AOTU.FB.32,ACH,TuBu09,left,central
720575940639702435,FB.152,CX,FB.152,GLUT,FB5AA,left,central
720575940620156326,FB.509,CX,FB.509,GLUT,FB5S,right,central
720575940612488615,FB.1138,CX,FB.1138,ACH,vDeltaC,left,central
720575940602920364,FB.545,CX,FB.545,ACH,hDeltaJ,left,central
720575940631477677,FB.418,CX,FB.418,GLUT,FB2M,right,central
720575940604444081,FB.535,CX,FB.535,unknown,FB2I_a,left,central
720575940626972090,FB.238,CX,FB.238,unknown,FB4K,left,central
720575940624039370,NO.FB.143,CX,NO.FB.143,ACH,PFNp,right,central
720575940623973837,EB.55,CX,EB.55,GABA,EL,right,central
720575940630199759,FB.355,CX,FB.355,SER,PFGs,left,central
720575940636802532,NO.FB.49,CX,NO.FB.49,ACH,PFNm,right,central
720575940621811182,FB.186,CX,FB.186,GLUT,FB4P,right,central
720575940634066424,FB.368,CX,FB.368,GLUT,FB2F_b,right,central
720575940626923029,FB.1076,CX,FB.1076,ACH,vDeltaA_a,left,central
720575940621139482,FB.64,CX,FB.64,ACH,hDeltaD,right,central
720575940621975081,FB.358,CX,FB.358,DA,PFR,right,central
720575940617797169,FB.811,CX,FB.811,ACH,FS2,left,central
720575940629757496,FB.668,CX,FB.668,ACH,FC3,right,central
720575940636229183,FB.241,CX,FB.241,ACH,FC2B,left,central
720575940637703750,FB.503,CX,FB.503,GLUT,FB2J_a,right,central
720575940622810697,FB.SMP.93,CX,FB.SMP.93,ACH,FS4A,left,central
720575940618468957,FB.410,CX,FB.410,GLUT,FB6,left,central
720575940635229797,NO.62,CX,NO.62,ACH,PFNm,left,central
720575940611210866,FB.1033,CX,FB.1033,ACH,FS2,right,central
720575940637195895,FB.938,CX,FB.938,GLUT,FB3B,right,central
720575940622351999,FB.SMP.2,CX,FB.SMP.2,ACH,FS2,right,central
720575940626038403,SLP.FB.14,CX,SLP.FB.14,GLUT,SA3,left,central
720575940646796932,SLP.142,unknown,SLP.142,ACH,SLP355,right,central
720575940623220372,AOTU.FB.7,TuBu,AOTU.FB.7,ACH,TuBu07,left,central
720575940633738903,FB.1424,CX,FB.1424,ACH,FS4A,right,central
720575940610670250,FB.464,CX,FB.464,DA,PFR,right,central
720575940611243690,FB.777,CX,FB.777,ACH,vDeltaG,right,central
720575940613275311,CRE.FB.16,CX,CRE.FB.16,GLUT,FB5V,right,central
720575940605361841,FB.1294,CX,FB.1294,ACH,FS2,left,central
720575940619615936,FB.499,CX,FB.499,GLUT,FB7G,right,central
720575940628856514,CRE.FB.25,CX,CRE.FB.25,GLUT,FB5V,left,central
720575940643323592,FB.247,CX,FB.247,GLUT,FB6U,right,central
720575940629331663,FB.514,CX,FB.514,ACH,FC2C,left,central
720575940617387732,FB.14,CX,FB.14,GABA,FB4H,left,central
720575940636212964,FB.666,CX,FB.666,ACH,FC3,right,central
720575940611718885,FB.519,CX,FB.519,GLUT,FB5M,right,central
720575940615929584,FB.438,CX,FB.438,GLUT,FB6,left,central
720575940626579185,NO.155,CX,NO.155,ACH,PFNm,left,central
720575940650516214,FB.781,CX,FB.781,ACH,FC1C,right,central
720575940653612790,FB.397,CX,FB.397,SER,FB7J,left,central
720575940627807994,FB.112,CX,FB.112,ACH,hDeltaL,left,central
720575940628168458,FB.67,CX,FB.67,ACH,hDeltaE,left,central
720575940621025037,FB.551,CX,FB.551,ACH,FC2C,right,central
720575940625760017,FB.904,CX,FB.904,ACH,vDeltaD,right,central
720575940644765463,EB.20,CX,EB.20,GABA,EL,right,central
720575940619927322,SLP.SMP.219,CX,SLP.SMP.219,GLUT,FB8F_b,right,central
720575940614799154,FB.107,CX,FB.107,unknown,FB3A,left,central
720575940630773585,FB.74,CX,FB.74,ACH,hDeltaD,left,central
720575940620156795,FB.272,CX,FB.272,ACH,FC2B,left,central
720575940618403719,NO.FB.2,CX,NO.FB.2,ACH,PFNa,right,central
720575940616470417,FB.1108,CX,FB.1108,unknown,vDeltaA_b,right,central
720575940624383892,FB.171,CX,FB.171,GLUT,FB4P_a,right,central
720575940624449428,FB.597,CX,FB.597,GLUT,FB8I,left,central
720575940627890072,EB.115,CX,EB.115,GABA,ER4d,right,central
720575940638490531,NO.57,CX,NO.57,ACH,PFNm,right,central
720575940620664741,EB.352,CX,EB.352,ACH,EPG,right,central
720575940620058537,FB.283,CX,FB.283,ACH,hDeltaC,left,central
720575940611243946,FB.946,CX,FB.946,ACH,FC1C,left,central
720575940619845547,EB.FB.5,CX,EB.FB.5,DA,ExR2_2,right,central
720575940619370416,FB.1135,CX,FB.1135,ACH,FS2,left,central
720575940604067761,FB.632,CX,FB.632,ACH,FC3,right,central
720575940624023480,FB.919,CX,FB.919,ACH,FC1A,left,central
720575940611964882,EB.38,CX,EB.38,GABA,EL,right,central
720575940616617940,FB.113,CX,FB.113,ACH,hDeltaF,right,central
720575940608147413,NO.FB.111,CX,NO.FB.111,ACH,PFNp,left,central
720575940610686938,NO.FB.85,CX,NO.FB.85,ACH,PFNp,right,central
720575940635852766,FB.930,CX,FB.930,ACH,vDeltaD,left,central
720575940621746154,FB.1403,CX,FB.1403,unknown,vDeltaM,left,central
720575940622811116,FB.258,CX,FB.258,ACH,hDeltaC,left,central
720575940618174447,SMP.FB.31,CX,SMP.FB.31,GLUT,FB8A,right,central
720575940619550708,FB.1358,CX,FB.1358,ACH,vDeltaA_a,right,central
